,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left,state
23468,0.9969382,1.079061,0.9505071,1.03263021,0.008631527,-0.0143853426,-0.00625400245,-0.0120453238,False,True,normal
23469,0.9969382,1.079061,0.9505071,1.03263021,0.008631527,-0.0143853426,-0.00625400245,-0.0120453238,False,True,normal
23471,0.9969382,1.079061,0.9505071,1.03263021,0.008631527,-0.0143853426,-0.00625400245,-0.0120453238,False,True,normal
23473,0.9961853,1.07952142,0.9500775,1.0334115,0.008809656,-0.01450485,-0.006132871,-0.012228936,False,True,normal
23472,0.9969382,1.079061,0.9505071,1.03263021,0.008631527,-0.0143853426,-0.00625400245,-0.0120453238,False,True,normal
23475,0.9961853,1.07952142,0.9500775,1.0334115,0.008809656,-0.01450485,-0.006132871,-0.012228936,False,True,normal
23474,0.9961853,1.07952142,0.9500775,1.0334115,0.008809656,-0.01450485,-0.006132871,-0.012228936,False,True,normal
23476,0.9961853,1.07952142,0.9500775,1.0334115,0.008809656,-0.01450485,-0.006132871,-0.012228936,False,True,normal
23477,0.9954617,1.07997561,0.9496736,1.03418779,0.008999944,-0.0146487653,-0.00601369143,-0.0124053359,False,True,normal
23478,0.9954617,1.07997561,0.9496736,1.03418779,0.008999944,-0.0146487653,-0.00601369143,-0.0124053359,False,True,normal
23479,0.9954617,1.07997561,0.9496736,1.03418779,0.008999944,-0.0146487653,-0.00601369143,-0.0124053359,False,True,normal
23480,0.9954617,1.07997561,0.9496736,1.03418779,0.008999944,-0.0146487653,-0.00601369143,-0.0124053359,False,True,normal
23482,0.99475646,1.08041382,0.9492895,1.0349493,0.009194493,-0.0148185492,-0.00589925051,-0.0125784278,False,True,normal
23483,0.99475646,1.08041382,0.9492895,1.0349493,0.009194493,-0.0148185492,-0.00589925051,-0.0125784278,False,True,normal
23484,0.99475646,1.08041382,0.9492895,1.0349493,0.009194493,-0.0148185492,-0.00589925051,-0.0125784278,False,True,normal
23481,0.99475646,1.08041382,0.9492895,1.0349493,0.009194493,-0.0148185492,-0.00589925051,-0.0125784278,False,True,normal
23486,0.9940605,1.08082867,0.948950469,1.035717,0.009385914,-0.0149929523,-0.00579066575,-0.0127488673,False,True,normal
23485,0.99475646,1.08041382,0.9492895,1.0349493,0.009194493,-0.0148185492,-0.00589925051,-0.0125784278,False,True,normal
23488,0.9940605,1.08082867,0.948950469,1.035717,0.009385914,-0.0149929523,-0.00579066575,-0.0127488673,False,True,normal
23487,0.9940605,1.08082867,0.948950469,1.035717,0.009385914,-0.0149929523,-0.00579066575,-0.0127488673,False,True,normal
23490,0.9933593,1.08119869,0.948695362,1.03653336,0.009568572,-0.0151432455,-0.00569725037,-0.0129273534,False,True,normal
23489,0.9933593,1.08119869,0.948695362,1.03653336,0.009568572,-0.0151432455,-0.00569725037,-0.0129273534,False,True,normal
23491,0.9933593,1.08119869,0.948695362,1.03653336,0.009568572,-0.0151432455,-0.00569725037,-0.0129273534,False,True,normal
23492,0.9933593,1.08119869,0.948695362,1.03653336,0.009568572,-0.0151432455,-0.00569725037,-0.0129273534,False,True,normal
23494,0.992632866,1.08150983,0.948533952,1.03741074,0.009746492,-0.0152491331,-0.00563178957,-0.0131233037,False,True,normal
23493,0.992632866,1.08150983,0.948533952,1.03741074,0.009746492,-0.0152491331,-0.00563178957,-0.0131233037,False,True,normal
23495,0.992632866,1.08150983,0.948533952,1.03741074,0.009746492,-0.0152491331,-0.00563178957,-0.0131233037,False,True,normal
23496,0.992632866,1.08150983,0.948533952,1.03741074,0.009746492,-0.0152491331,-0.00563178957,-0.0131233037,False,True,normal
23498,0.9918747,1.08174992,0.948487,1.03836226,0.009925902,-0.0152990222,-0.005591005,-0.0133370161,False,True,normal
23497,0.992632866,1.08150983,0.948533952,1.03741074,0.009746492,-0.0152491331,-0.00563178957,-0.0131233037,False,True,normal
23499,0.9918747,1.08174992,0.948487,1.03836226,0.009925902,-0.0152990222,-0.005591005,-0.0133370161,False,True,normal
23501,0.9918747,1.08174992,0.948487,1.03836226,0.009925902,-0.0152990222,-0.005591005,-0.0133370161,False,True,normal
23500,0.9918747,1.08174992,0.948487,1.03836226,0.009925902,-0.0152990222,-0.005591005,-0.0133370161,False,True,normal
23503,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23506,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23502,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23505,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23504,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23508,0.9902308,1.08199191,0.9487354,1.04049873,0.01034677,-0.015255779,-0.005592853,-0.01382193,False,True,normal
23509,0.9902308,1.08199191,0.9487354,1.04049873,0.01034677,-0.015255779,-0.005592853,-0.01382193,False,True,normal
23507,0.991071939,1.08191156,0.948558748,1.03939438,0.0101238191,-0.0152950287,-0.0055771023,-0.0135690868,False,True,normal
23510,0.9902308,1.08199191,0.9487354,1.04049873,0.01034677,-0.015255779,-0.005592853,-0.01382193,False,True,normal
23511,0.9902308,1.08199191,0.9487354,1.04049873,0.01034677,-0.015255779,-0.005592853,-0.01382193,False,True,normal
23513,0.9893408,1.0819757,0.949027956,1.041661,0.0106005371,-0.0151943862,-0.00563289225,-0.0140882432,False,True,normal
23514,0.9893408,1.0819757,0.949027956,1.041661,0.0106005371,-0.0151943862,-0.00563289225,-0.0140882432,False,True,normal
23512,0.9893408,1.0819757,0.949027956,1.041661,0.0106005371,-0.0151943862,-0.00563289225,-0.0140882432,False,True,normal
23517,0.9884231,1.081877,0.9494173,1.04287148,0.0108799934,-0.0151302516,-0.00569812953,-0.0143659115,False,True,normal
23516,0.9884231,1.081877,0.9494173,1.04287148,0.0108799934,-0.0151302516,-0.00569812953,-0.0143659115,False,True,normal
23515,0.9893408,1.0819757,0.949027956,1.041661,0.0106005371,-0.0151943862,-0.00563289225,-0.0140882432,False,True,normal
23520,0.9884231,1.081877,0.9494173,1.04287148,0.0108799934,-0.0151302516,-0.00569812953,-0.0143659115,False,True,normal
23518,0.9884231,1.081877,0.9494173,1.04287148,0.0108799934,-0.0151302516,-0.00569812953,-0.0143659115,False,True,normal
23519,0.9884231,1.081877,0.9494173,1.04287148,0.0108799934,-0.0151302516,-0.00569812953,-0.0143659115,False,True,normal
23523,0.9874811,1.0816946,0.9498884,1.04410648,0.011172235,-0.01507327,-0.005781725,-0.0146490335,False,True,normal
23521,0.9874811,1.0816946,0.9498884,1.04410648,0.011172235,-0.01507327,-0.005781725,-0.0146490335,False,True,normal
23522,0.9874811,1.0816946,0.9498884,1.04410648,0.011172235,-0.01507327,-0.005781725,-0.0146490335,False,True,normal
23526,0.9865279,1.08143568,0.9504402,1.04534578,0.0114607215,-0.0150247216,-0.00588187575,-0.0149309039,False,True,normal
23525,0.9874811,1.0816946,0.9498884,1.04410648,0.011172235,-0.01507327,-0.005781725,-0.0146490335,False,True,normal
23527,0.9865279,1.08143568,0.9504402,1.04534578,0.0114607215,-0.0150247216,-0.00588187575,-0.0149309039,False,True,normal
23524,0.9874811,1.0816946,0.9498884,1.04410648,0.011172235,-0.01507327,-0.005781725,-0.0146490335,False,True,normal
23531,0.985572338,1.08109665,0.9510512,1.04657745,0.0117350817,-0.01497525,-0.00599969923,-0.0152125657,False,True,normal
23530,0.9865279,1.08143568,0.9504402,1.04534578,0.0114607215,-0.0150247216,-0.00588187575,-0.0149309039,False,True,normal
23529,0.9865279,1.08143568,0.9504402,1.04534578,0.0114607215,-0.0150247216,-0.00588187575,-0.0149309039,False,True,normal
23528,0.9865279,1.08143568,0.9504402,1.04534578,0.0114607215,-0.0150247216,-0.00588187575,-0.0149309039,False,True,normal
23533,0.985572338,1.08109665,0.9510512,1.04657745,0.0117350817,-0.01497525,-0.00599969923,-0.0152125657,False,True,normal
23535,0.985572338,1.08109665,0.9510512,1.04657745,0.0117350817,-0.01497525,-0.00599969923,-0.0152125657,False,True,normal
23532,0.985572338,1.08109665,0.9510512,1.04657745,0.0117350817,-0.01497525,-0.00599969923,-0.0152125657,False,True,normal
23534,0.985572338,1.08109665,0.9510512,1.04657745,0.0117350817,-0.01497525,-0.00599969923,-0.0152125657,False,True,normal
23536,0.9846332,1.08068538,0.9517278,1.04778218,0.0119947791,-0.0149083436,-0.006134361,-0.0154894888,False,True,normal
23537,0.9846332,1.08068538,0.9517278,1.04778218,0.0119947791,-0.0149083436,-0.006134361,-0.0154894888,False,True,normal
23539,0.9846332,1.08068538,0.9517278,1.04778218,0.0119947791,-0.0149083436,-0.006134361,-0.0154894888,False,True,normal
23538,0.9846332,1.08068538,0.9517278,1.04778218,0.0119947791,-0.0149083436,-0.006134361,-0.0154894888,False,True,normal
23540,0.9837117,1.0801971,0.9524538,1.04893923,0.0122423768,-0.01480782,-0.006285265,-0.0157574117,False,True,normal
23541,0.9837117,1.0801971,0.9524538,1.04893923,0.0122423768,-0.01480782,-0.006285265,-0.0157574117,False,True,normal
23542,0.9837117,1.0801971,0.9524538,1.04893923,0.0122423768,-0.01480782,-0.006285265,-0.0157574117,False,True,normal
23543,0.9837117,1.0801971,0.9524538,1.04893923,0.0122423768,-0.01480782,-0.006285265,-0.0157574117,False,True,normal
23545,0.9828274,1.07964087,0.9532353,1.050051,0.0124937,-0.014659971,-0.006446153,-0.0160098374,False,True,normal
23544,0.9837117,1.0801971,0.9524538,1.04893923,0.0122423768,-0.01480782,-0.006285265,-0.0157574117,False,True,normal
23547,0.9828274,1.07964087,0.9532353,1.050051,0.0124937,-0.014659971,-0.006446153,-0.0160098374,False,True,normal
23546,0.9828274,1.07964087,0.9532353,1.050051,0.0124937,-0.014659971,-0.006446153,-0.0160098374,False,True,normal
23548,0.9828274,1.07964087,0.9532353,1.050051,0.0124937,-0.014659971,-0.006446153,-0.0160098374,False,True,normal
23549,0.981983662,1.07901788,0.9540698,1.05110621,0.012744844,-0.0144672692,-0.00662186742,-0.0162512064,False,True,normal
23551,0.981983662,1.07901788,0.9540698,1.05110621,0.012744844,-0.0144672692,-0.00662186742,-0.0162512064,False,True,normal
23552,0.981983662,1.07901788,0.9540698,1.05110621,0.012744844,-0.0144672692,-0.00662186742,-0.0162512064,False,True,normal
23550,0.981983662,1.07901788,0.9540698,1.05110621,0.012744844,-0.0144672692,-0.00662186742,-0.0162512064,False,True,normal
23554,0.9811783,1.07832766,0.9549431,1.05209422,0.0129997134,-0.0142344236,-0.00681166351,-0.01647681,False,True,normal
23553,0.981983662,1.07901788,0.9540698,1.05110621,0.012744844,-0.0144672692,-0.00662186742,-0.0162512064,False,True,normal
23555,0.9811783,1.07832766,0.9549431,1.05209422,0.0129997134,-0.0142344236,-0.00681166351,-0.01647681,False,True,normal
23556,0.9811783,1.07832766,0.9549431,1.05209422,0.0129997134,-0.0142344236,-0.00681166351,-0.01647681,False,True,normal
23557,0.9811783,1.07832766,0.9549431,1.05209422,0.0129997134,-0.0142344236,-0.00681166351,-0.01647681,False,True,normal
23558,0.980433464,1.07759356,0.955861866,1.05302334,0.0132496655,-0.0139732957,-0.00701189041,-0.01668787,False,True,normal
23559,0.980433464,1.07759356,0.955861866,1.05302334,0.0132496655,-0.0139732957,-0.00701189041,-0.01668787,False,True,normal
23561,0.980433464,1.07759356,0.955861866,1.05302334,0.0132496655,-0.0139732957,-0.00701189041,-0.01668787,False,True,normal
23562,0.980433464,1.07759356,0.955861866,1.05302334,0.0132496655,-0.0139732957,-0.00701189041,-0.01668787,False,True,normal
23560,0.980433464,1.07759356,0.955861866,1.05302334,0.0132496655,-0.0139732957,-0.00701189041,-0.01668787,False,True,normal
23566,0.979741335,1.07682967,0.9567649,1.05385208,0.0134817958,-0.0137076974,-0.007221207,-0.016882807,False,True,normal
23565,0.979741335,1.07682967,0.9567649,1.05385208,0.0134817958,-0.0137076974,-0.007221207,-0.016882807,False,True,normal
23564,0.979741335,1.07682967,0.9567649,1.05385208,0.0134817958,-0.0137076974,-0.007221207,-0.016882807,False,True,normal
23563,0.979741335,1.07682967,0.9567649,1.05385208,0.0134817958,-0.0137076974,-0.007221207,-0.016882807,False,True,normal
23568,0.9791188,1.07608414,0.9576027,1.05456686,0.0136841834,-0.0134608448,-0.007416606,-0.0170489252,False,True,normal
23567,0.979741335,1.07682967,0.9567649,1.05385208,0.0134817958,-0.0137076974,-0.007221207,-0.016882807,False,True,normal
23570,0.9791188,1.07608414,0.9576027,1.05456686,0.0136841834,-0.0134608448,-0.007416606,-0.0170489252,False,True,normal
23569,0.9791188,1.07608414,0.9576027,1.05456686,0.0136841834,-0.0134608448,-0.007416606,-0.0170489252,False,True,normal
23571,0.9791188,1.07608414,0.9576027,1.05456686,0.0136841834,-0.0134608448,-0.007416606,-0.0170489252,False,True,normal
23572,0.9785702,1.07537341,0.958346546,1.05515051,0.0138506889,-0.0132511556,-0.00759111345,-0.0171860158,False,True,normal
23573,0.9785702,1.07537341,0.958346546,1.05515051,0.0138506889,-0.0132511556,-0.00759111345,-0.0171860158,False,True,normal
23574,0.9785702,1.07537341,0.958346546,1.05515051,0.0138506889,-0.0132511556,-0.00759111345,-0.0171860158,False,True,normal
23577,0.978101134,1.07472038,0.9589912,1.05561161,0.0139772594,-0.0130879581,-0.007744238,-0.01729536,False,True,normal
23576,0.978101134,1.07472038,0.9589912,1.05561161,0.0139772594,-0.0130879581,-0.007744238,-0.01729536,False,True,normal
23575,0.9785702,1.07537341,0.958346546,1.05515051,0.0138506889,-0.0132511556,-0.00759111345,-0.0171860158,False,True,normal
23578,0.978101134,1.07472038,0.9589912,1.05561161,0.0139772594,-0.0130879581,-0.007744238,-0.01729536,False,True,normal
23579,0.978101134,1.07472038,0.9589912,1.05561161,0.0139772594,-0.0130879581,-0.007744238,-0.01729536,False,True,normal
23582,0.9777131,1.07413292,0.9595267,1.05594373,0.0140740871,-0.0129647255,-0.007872194,-0.01737541,False,True,normal
23583,0.9777131,1.07413292,0.9595267,1.05594373,0.0140740871,-0.0129647255,-0.007872194,-0.01737541,False,True,normal
23580,0.978101134,1.07472038,0.9589912,1.05561161,0.0139772594,-0.0130879581,-0.007744238,-0.01729536,False,True,normal
23581,0.9777131,1.07413292,0.9595267,1.05594373,0.0140740871,-0.0129647255,-0.007872194,-0.01737541,False,True,normal
23586,0.9774058,1.07361174,0.9599647,1.05617166,0.0141493082,-0.0128712654,-0.007977262,-0.0174294412,False,True,normal
23584,0.9777131,1.07413292,0.9595267,1.05594373,0.0140740871,-0.0129647255,-0.007872194,-0.01737541,False,True,normal
23585,0.9774058,1.07361174,0.9599647,1.05617166,0.0141493082,-0.0128712654,-0.007977262,-0.0174294412,False,True,normal
23587,0.9774058,1.07361174,0.9599647,1.05617166,0.0141493082,-0.0128712654,-0.007977262,-0.0174294412,False,True,normal
23589,0.9774058,1.07361174,0.9599647,1.05617166,0.0141493082,-0.0128712654,-0.007977262,-0.0174294412,False,True,normal
23588,0.9774058,1.07361174,0.9599647,1.05617166,0.0141493082,-0.0128712654,-0.007977262,-0.0174294412,False,True,normal
23590,0.9771843,1.07316136,0.9603258,1.05630231,0.0142122209,-0.0127970874,-0.008064255,-0.0174602568,False,True,normal
23591,0.9771843,1.07316136,0.9603258,1.05630231,0.0142122209,-0.0127970874,-0.008064255,-0.0174602568,False,True,normal
23592,0.9771843,1.07316136,0.9603258,1.05630231,0.0142122209,-0.0127970874,-0.008064255,-0.0174602568,False,True,normal
23593,0.9771843,1.07316136,0.9603258,1.05630231,0.0142122209,-0.0127970874,-0.008064255,-0.0174602568,False,True,normal
23594,0.9771843,1.07316136,0.9603258,1.05630231,0.0142122209,-0.0127970874,-0.008064255,-0.0174602568,False,True,normal
23597,0.9770379,1.07277584,0.9606144,1.056349,0.0142609477,-0.0127300024,-0.008137062,-0.01747474,False,True,normal
23595,0.9770379,1.07277584,0.9606144,1.056349,0.0142609477,-0.0127300024,-0.008137062,-0.01747474,False,True,normal
23598,0.9770379,1.07277584,0.9606144,1.056349,0.0142609477,-0.0127300024,-0.008137062,-0.01747474,False,True,normal
23596,0.9770379,1.07277584,0.9606144,1.056349,0.0142609477,-0.0127300024,-0.008137062,-0.01747474,False,True,normal
23599,0.9770379,1.07277584,0.9606144,1.056349,0.0142609477,-0.0127300024,-0.008137062,-0.01747474,False,True,normal
23600,0.9769645,1.072437,0.960845053,1.05631614,0.0142950118,-0.0126628578,-0.008202195,-0.0174739063,False,True,normal
23601,0.9769645,1.072437,0.960845053,1.05631614,0.0142950118,-0.0126628578,-0.008202195,-0.0174739063,False,True,normal
23603,0.9769645,1.072437,0.960845053,1.05631614,0.0142950118,-0.0126628578,-0.008202195,-0.0174739063,False,True,normal
23605,0.9769635,1.0721457,0.961034238,1.05621791,0.01431483,-0.0125826895,-0.008257642,-0.0174580514,False,True,normal
23604,0.9769635,1.0721457,0.961034238,1.05621791,0.01431483,-0.0125826895,-0.008257642,-0.0174580514,False,True,normal
23602,0.9769645,1.072437,0.960845053,1.05631614,0.0142950118,-0.0126628578,-0.008202195,-0.0174739063,False,True,normal
23607,0.9769635,1.0721457,0.961034238,1.05621791,0.01431483,-0.0125826895,-0.008257642,-0.0174580514,False,True,normal
23608,0.9769635,1.0721457,0.961034238,1.05621791,0.01431483,-0.0125826895,-0.008257642,-0.0174580514,False,True,normal
23606,0.9769635,1.0721457,0.961034238,1.05621791,0.01431483,-0.0125826895,-0.008257642,-0.0174580514,False,True,normal
23610,0.9770322,1.07189465,0.961200655,1.05606079,0.0143130422,-0.0124907494,-0.008309498,-0.0174284875,False,True,normal
23611,0.9770322,1.07189465,0.961200655,1.05606079,0.0143130422,-0.0124907494,-0.008309498,-0.0174284875,False,True,normal
23609,0.9770322,1.07189465,0.961200655,1.05606079,0.0143130422,-0.0124907494,-0.008309498,-0.0174284875,False,True,normal
23613,0.9770322,1.07189465,0.961200655,1.05606079,0.0143130422,-0.0124907494,-0.008309498,-0.0174284875,False,True,normal
23614,0.977165937,1.07166266,0.961357057,1.0558548,0.0142882466,-0.01238966,-0.008356884,-0.0173856914,False,True,normal
23615,0.977165937,1.07166266,0.961357057,1.0558548,0.0142882466,-0.01238966,-0.008356884,-0.0173856914,False,True,normal
23612,0.9770322,1.07189465,0.961200655,1.05606079,0.0143130422,-0.0124907494,-0.008309498,-0.0174284875,False,True,normal
23616,0.977165937,1.07166266,0.961357057,1.0558548,0.0142882466,-0.01238966,-0.008356884,-0.0173856914,False,True,normal
23618,0.9773638,1.0714488,0.9615094,1.05559492,0.0142287612,-0.0122924447,-0.00841079652,-0.0173372924,False,True,normal
23617,0.977165937,1.07166266,0.961357057,1.0558548,0.0142882466,-0.01238966,-0.008356884,-0.0173856914,False,True,normal
23619,0.9773638,1.0714488,0.9615094,1.05559492,0.0142287612,-0.0122924447,-0.00841079652,-0.0173372924,False,True,normal
23621,0.9773638,1.0714488,0.9615094,1.05559492,0.0142287612,-0.0122924447,-0.00841079652,-0.0173372924,False,True,normal
23620,0.9773638,1.0714488,0.9615094,1.05559492,0.0142287612,-0.0122924447,-0.00841079652,-0.0173372924,False,True,normal
23622,0.9773638,1.0714488,0.9615094,1.05559492,0.0142287612,-0.0122924447,-0.00841079652,-0.0173372924,False,True,normal
23623,0.977615833,1.07124,0.9616694,1.05529094,0.0141462386,-0.0122008622,-0.008467197,-0.0172763169,False,True,normal
23624,0.977615833,1.07124,0.9616694,1.05529094,0.0141462386,-0.0122008622,-0.008467197,-0.0172763169,False,True,normal
23626,0.977615833,1.07124,0.9616694,1.05529094,0.0141462386,-0.0122008622,-0.008467197,-0.0172763169,False,True,normal
23625,0.977615833,1.07124,0.9616694,1.05529094,0.0141462386,-0.0122008622,-0.008467197,-0.0172763169,False,True,normal
23627,0.977615833,1.07124,0.9616694,1.05529094,0.0141462386,-0.0122008622,-0.008467197,-0.0172763169,False,True,normal
23628,0.9779291,1.07102823,0.9618462,1.05494666,0.0140474439,-0.0121208429,-0.008525431,-0.0172039568,False,True,normal
23629,0.9779291,1.07102823,0.9618462,1.05494666,0.0140474439,-0.0121208429,-0.008525431,-0.0172039568,False,True,normal
23630,0.9779291,1.07102823,0.9618462,1.05494666,0.0140474439,-0.0121208429,-0.008525431,-0.0172039568,False,True,normal
23633,0.9782922,1.070806,0.9620432,1.05455828,0.0139362216,-0.0120586753,-0.008592144,-0.0171233416,False,True,normal
23632,0.9782922,1.070806,0.9620432,1.05455828,0.0139362216,-0.0120586753,-0.008592144,-0.0171233416,False,True,normal
23631,0.9779291,1.07102823,0.9618462,1.05494666,0.0140474439,-0.0121208429,-0.008525431,-0.0172039568,False,True,normal
23634,0.9782922,1.070806,0.9620432,1.05455828,0.0139362216,-0.0120586753,-0.008592144,-0.0171233416,False,True,normal
23636,0.9782922,1.070806,0.9620432,1.05455828,0.0139362216,-0.0120586753,-0.008592144,-0.0171233416,False,True,normal
23635,0.9782922,1.070806,0.9620432,1.05455828,0.0139362216,-0.0120586753,-0.008592144,-0.0171233416,False,True,normal
23637,0.9787054,1.07056737,0.962268054,1.05412912,0.0138184428,-0.012013793,-0.008666858,-0.0170325339,False,True,normal
23638,0.9787054,1.07056737,0.962268054,1.05412912,0.0138184428,-0.012013793,-0.008666858,-0.0170325339,False,True,normal
23639,0.9787054,1.07056737,0.962268054,1.05412912,0.0138184428,-0.012013793,-0.008666858,-0.0170325339,False,True,normal
23640,0.9787054,1.07056737,0.962268054,1.05412912,0.0138184428,-0.012013793,-0.008666858,-0.0170325339,False,True,normal
23641,0.9791684,1.07030725,0.9625229,1.05366206,0.0137014389,-0.0119791031,-0.00874725,-0.0169314146,False,True,normal
23642,0.9791684,1.07030725,0.9625229,1.05366206,0.0137014389,-0.0119791031,-0.00874725,-0.0169314146,False,True,normal
23643,0.9791684,1.07030725,0.9625229,1.05366206,0.0137014389,-0.0119791031,-0.00874725,-0.0169314146,False,True,normal
23644,0.9791684,1.07030725,0.9625229,1.05366206,0.0137014389,-0.0119791031,-0.00874725,-0.0169314146,False,True,normal
23646,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23645,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23649,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23647,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23648,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23650,0.979671836,1.07002354,0.962809265,1.05316091,0.0135828555,-0.0119473636,-0.008834794,-0.0168199837,False,True,normal
23651,0.9802165,1.06971359,0.9631228,1.05262184,0.0134593844,-0.0119100213,-0.008931652,-0.0167011023,False,True,normal
23653,0.9802165,1.06971359,0.9631228,1.05262184,0.0134593844,-0.0119100213,-0.008931652,-0.0167011023,False,True,normal
23652,0.9802165,1.06971359,0.9631228,1.05262184,0.0134593844,-0.0119100213,-0.008931652,-0.0167011023,False,True,normal
23656,0.9807942,1.06937647,0.9634697,1.05205226,0.0133283436,-0.0118575692,-0.009034514,-0.01657337,False,True,normal
23654,0.9802165,1.06971359,0.9631228,1.05262184,0.0134593844,-0.0119100213,-0.008931652,-0.0167011023,False,True,normal
23655,0.9807942,1.06937647,0.9634697,1.05205226,0.0133283436,-0.0118575692,-0.009034514,-0.01657337,False,True,normal
23657,0.9807942,1.06937647,0.9634697,1.05205226,0.0133283436,-0.0118575692,-0.009034514,-0.01657337,False,True,normal
23660,0.981408358,1.069015,0.9638416,1.05144835,0.01318109,-0.011782676,-0.009145379,-0.01643774,False,True,normal
23658,0.9807942,1.06937647,0.9634697,1.05205226,0.0133283436,-0.0118575692,-0.009034514,-0.01657337,False,True,normal
23661,0.981408358,1.069015,0.9638416,1.05144835,0.01318109,-0.011782676,-0.009145379,-0.01643774,False,True,normal
23659,0.9807942,1.06937647,0.9634697,1.05205226,0.0133283436,-0.0118575692,-0.009034514,-0.01657337,False,True,normal
23662,0.981408358,1.069015,0.9638416,1.05144835,0.01318109,-0.011782676,-0.009145379,-0.01643774,False,True,normal
23663,0.981408358,1.069015,0.9638416,1.05144835,0.01318109,-0.011782676,-0.009145379,-0.01643774,False,True,normal
23665,0.9820459,1.06862688,0.964232,1.0508132,0.0130163431,-0.0116820335,-0.009261772,-0.0162948966,False,True,normal
23664,0.981408358,1.069015,0.9638416,1.05144835,0.01318109,-0.011782676,-0.009145379,-0.01643774,False,True,normal
23666,0.9820459,1.06862688,0.964232,1.0508132,0.0130163431,-0.0116820335,-0.009261772,-0.0162948966,False,True,normal
23667,0.9820459,1.06862688,0.964232,1.0508132,0.0130163431,-0.0116820335,-0.009261772,-0.0162948966,False,True,normal
23670,0.9827099,1.0682168,0.964646041,1.05015206,0.0128382146,-0.0115530193,-0.00938125,-0.0161439478,False,True,normal
23668,0.9820459,1.06862688,0.964232,1.0508132,0.0130163431,-0.0116820335,-0.009261772,-0.0162948966,False,True,normal
23671,0.9827099,1.0682168,0.964646041,1.05015206,0.0128382146,-0.0115530193,-0.00938125,-0.0161439478,False,True,normal
23669,0.9820459,1.06862688,0.964232,1.0508132,0.0130163431,-0.0116820335,-0.009261772,-0.0162948966,False,True,normal
23673,0.9827099,1.0682168,0.964646041,1.05015206,0.0128382146,-0.0115530193,-0.00938125,-0.0161439478,False,True,normal
23672,0.9827099,1.0682168,0.964646041,1.05015206,0.0128382146,-0.0115530193,-0.00938125,-0.0161439478,False,True,normal
23675,0.9833927,1.06778288,0.965076149,1.04946613,0.0126481056,-0.0114050806,-0.009506956,-0.0159866214,False,True,normal
23674,0.9827099,1.0682168,0.964646041,1.05015206,0.0128382146,-0.0115530193,-0.00938125,-0.0161439478,False,True,normal
23676,0.9833927,1.06778288,0.965076149,1.04946613,0.0126481056,-0.0114050806,-0.009506956,-0.0159866214,False,True,normal
23677,0.9833927,1.06778288,0.965076149,1.04946613,0.0126481056,-0.0114050806,-0.009506956,-0.0159866214,False,True,normal
23679,0.9840932,1.06733537,0.9655189,1.04876041,0.0124540627,-0.01124087,-0.00963296,-0.01582238,False,True,normal
23678,0.9833927,1.06778288,0.965076149,1.04946613,0.0126481056,-0.0114050806,-0.009506956,-0.0159866214,False,True,normal
23680,0.9840932,1.06733537,0.9655189,1.04876041,0.0124540627,-0.01124087,-0.00963296,-0.01582238,False,True,normal
23681,0.9840932,1.06733537,0.9655189,1.04876041,0.0124540627,-0.01124087,-0.00963296,-0.01582238,False,True,normal
23684,0.984807,1.06687284,0.9659752,1.0480423,0.0122620761,-0.011072129,-0.009760082,-0.0156531334,False,True,normal
23682,0.9840932,1.06733537,0.9655189,1.04876041,0.0124540627,-0.01124087,-0.00963296,-0.01582238,False,True,normal
23683,0.9840932,1.06733537,0.9655189,1.04876041,0.0124540627,-0.01124087,-0.00963296,-0.01582238,False,True,normal
23685,0.984807,1.06687284,0.9659752,1.0480423,0.0122620761,-0.011072129,-0.009760082,-0.0156531334,False,True,normal
23686,0.984807,1.06687284,0.9659752,1.0480423,0.0122620761,-0.011072129,-0.009760082,-0.0156531334,False,True,normal
23687,0.984807,1.06687284,0.9659752,1.0480423,0.0122620761,-0.011072129,-0.009760082,-0.0156531334,False,True,normal
