,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left
239,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
238,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
242,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
240,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.0177433789,-0.002992779,False,False
241,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
243,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
244,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
246,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
245,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.0177433789,-0.002992779,False,False
248,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.0177433789,-0.002992779,False,False
249,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
250,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.0177433789,-0.002992779,False,False
247,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.0177433789,-0.002992779,False,False
253,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
252,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
254,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177434385,-0.002992779,False,False
251,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177434385,-0.002992779,False,False
258,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
257,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
259,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
256,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
255,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177434385,-0.002992779,False,False
263,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
260,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
261,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
262,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
264,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
265,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
266,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
269,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
268,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
270,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
267,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.003815487,-0.0177433789,-0.002992779,False,False
271,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
274,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381551683,-0.0177434385,-0.002992779,False,False
273,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177434385,-0.002992779,False,False
272,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177434385,-0.002992779,False,False
275,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.003815487,-0.0177433789,-0.002992779,False,False
276,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
278,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
279,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381551683,-0.0177434385,-0.002992779,False,False
280,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381551683,-0.0177434385,-0.002992779,False,False
277,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
283,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.003815487,-0.0177433789,-0.002992779,False,False
285,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
284,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
281,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
282,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
289,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
287,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.0177433789,-0.002992779,False,False
288,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.0177433789,-0.002992779,False,False
286,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
290,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
291,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
292,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.0177433789,-0.002992779,False,False
293,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
294,1.036876,1.03691053,0.995876,0.9959106,-0.00386574864,-0.00381559134,-0.01774335,-0.00299274921,False,False
296,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
295,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
297,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
298,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
301,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
299,1.036876,1.03691053,0.995876,0.9959106,-0.00386574864,-0.00381559134,-0.01774335,-0.00299274921,False,False
300,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381557643,-0.0177434385,-0.002992779,False,False
304,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
303,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
305,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
302,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
306,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381557643,-0.0177434385,-0.002992779,False,False
309,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
307,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
308,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
313,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
312,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
310,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
311,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
315,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
314,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
318,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381557643,-0.0177434385,-0.002992779,False,False
317,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
316,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
319,1.036876,1.03691053,0.995876,0.9959106,-0.00386571884,-0.00381562114,-0.01774335,-0.00299274921,False,False
322,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
320,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
321,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
324,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
325,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
326,1.036876,1.03691053,0.995876,0.9959106,-0.00386571884,-0.00381562114,-0.01774335,-0.00299274921,False,False
323,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
329,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
328,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
327,1.036876,1.03691053,0.995876,0.9959106,-0.00386571884,-0.00381562114,-0.01774335,-0.00299274921,False,False
330,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
332,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.01774335,-0.00299274921,False,False
331,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
333,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
334,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
336,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.01774335,-0.00299274921,False,False
337,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
338,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
335,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
339,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
341,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
340,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
343,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177434385,-0.002992779,False,False
342,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177434385,-0.002992779,False,False
345,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177433789,-0.002992779,False,False
344,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
347,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177434385,-0.002992779,False,False
346,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177433789,-0.002992779,False,False
350,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381557643,-0.0177433789,-0.002992779,False,False
349,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
348,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
351,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381557643,-0.0177433789,-0.002992779,False,False
354,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
352,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
353,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
355,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381557643,-0.0177433789,-0.002992779,False,False
357,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.01774335,-0.00299274921,False,False
358,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
356,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
359,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.01774335,-0.00299274921,False,False
360,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
361,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
363,1.036876,1.03691053,0.995876,0.9959106,-0.00386577845,-0.00381559134,-0.01774335,-0.00299274921,False,False
362,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
365,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
366,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
364,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
367,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177433789,-0.002992779,False,False
370,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381554663,-0.0177434385,-0.002992779,False,False
371,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
368,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
369,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
374,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
373,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
372,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
377,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
376,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
375,1.036876,1.03691053,0.995876,0.9959106,-0.003865689,-0.00381559134,-0.01774335,-0.00299274921,False,False
379,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
381,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
380,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
378,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381554663,-0.0177434385,-0.002992779,False,False
384,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
382,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
383,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
385,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
388,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
387,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381551683,-0.01774335,-0.00299274921,False,False
386,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.00381560624,-0.0177433789,-0.002992779,False,False
389,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381557643,-0.0177433789,-0.002992779,False,False
390,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.01774335,-0.00299274921,False,False
394,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.01774335,-0.00299274921,False,False
392,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
391,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
393,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381554663,-0.01774335,-0.00299274921,False,False
395,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
400,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
397,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177434385,-0.002992779,False,False
396,1.036876,1.03691053,0.995876,0.9959106,-0.00386586785,-0.00381551683,-0.0177433789,-0.002992779,False,False
399,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177434385,-0.002992779,False,False
398,1.036876,1.03691053,0.995876,0.9959106,-0.00386589766,-0.003815636,-0.0177434385,-0.002992779,False,False
402,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
401,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
403,1.036876,1.03691053,0.995876,0.9959106,-0.003865838,-0.00381554663,-0.0177433789,-0.002992779,False,False
406,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
405,1.036876,1.03691053,0.995876,0.9959106,-0.00386580825,-0.00381551683,-0.01774335,-0.00299274921,False,False
